topic_id,post_number,raw
1282,1,"Hello. 
I am interested in fruit drying technology, how do you see fruit drying  by  microwave dryers (vacuum,chamber) in factory, as I have read microwave drying is good way."
10711,1,Need guidance for selection of topic and writing research article in the field of food chemistry
11892,1,"Can you please share me ISO22000:2018 full implementation kit like templates  of Manuals, operational procedures, work instructions and  forms."
11133,1,Bcz I m student of food sciencces and technology
10609,1,I have to make biscuits from sago and samo rice so which other ingredients are to be used for enrichment
12974,1,"For freeze-dried food products, with long-term storage being the goal, it seems to be all about controlling oxygen and moisture within the packaging.

It appears that the industry standard is to use very thick (5-7 mils) Mylar, which has extremely low oxygen & moisture vapor transmission rates. Coupled with an appropriately sized desiccant & oxygen absorber, this will handle any oxygen or humidity that is present in the bag once sealed. 

My question, though, is; Can a thinner bag with higher oxygen & moisture vapor transmission rates achieve the same shelf-life if compensated with higher capacity desiccants & oxygen absorbers, and/or gas-flush sealing? 

If so, how would one go about calculating this?"
6265,1,"Hello Folks, whoever has been to the Fish processing industry, Kindly may I get any related Processing Technology methodologies, steps, and production sequence?. Definitely from hand to fork."
15108,1,Nemo Money Loan App Customer Care Number⭐ (>>>) 9120509022 (>>) 832-8674-351 call me
11495,1,Why does the shellac peel off after it has dried on dragees?
4192,1,"Hi all
Kindly, can anyone explain to me why the definition of food safety hazard changed in ver.2018 
And the phrase """"or condition """" deleted,  
Why is this word was deleted??
Thank"
2463,1,"**WHAT IS GLUTEN?**

The definition of gluten made by the Codex according to the special dietary standard for the use of people with gluten intolerance is 'a fraction of protein insoluble in water and 0.5 M NaCl found in wheat, rye, barley, oats or hybrid varieties and derivatives thereof, which some people cannot tolerate'. It shaped.

**WHAT IS GLUTEN FREE FOOD?**

Gluten-free food According to the Codex standard for special dietary foods for the use of people with gluten intolerance;
a) Wheat (for example, all Triticum species, durum wheat, gum and camouflage), rye, barley, oats or hybrid varieties of these or one or more components containing one or more of them, gluten amount does not exceed 20 mg / kg consumer food sold or distributed,

b) Wheat (for example all Triticum species, durum wheat, gum and camouflage), rye, barley, oats or hybrid varieties containing one or more components, gluten removed by special processes, gluten level 20 mg / kg not defined.

Specially treated foods with reduced gluten content to 20-100 mg / kg;

The gluten content of one or more components containing wheat (for example, all Triticum species, durum wheat, gum and camouflage), rye, barley, oats or hybrid varieties thereof, is reduced to a specific consumer reduced gluten content by 20-100 mg / kg. food is sold or distributed.

According to the Turkish Food Codex Communiqué on Foods Suitable for Individuals with Gluten Intolerance, the term kullan gluten-free ve and “very low gluten” can be used provided that the gluten level in the food to be presented to the last consumer does not exceed 20 mg / kg and that it does not exceed 100 mg / kg.

**EFFECTS OF GLUTEN ON DOUGH:**

The biscuit has three main components; wheat flour, oil and sugar. Flours having a gluten content of 7.5-12% in quantity are used for various biscuits. The quantity and quality of the protein contained in the flour are the most important factors affecting the flour quality. Among proteins, gluten proteins (glutenin and gliadin) have a very important place. Glutenin and gliadin proteins are hydrated during the kneading of the dough and combine with various chemical bonds to form gluten in the elastic and plastic structure, which significantly affects the properties of the dough and forms a semi-continuous phase within the dough. Gluten forms the skeleton of the dough, keeping the air added to the dough during the kneading process and the carbon dioxide (CO2) gas generated by the yeasts within the dough, making the bread swell and having a porous structure.

![image|315x212](upload://hwLcjDH3sBOBElVwQQEQYCWki0D.png) 

Gluten increases the water holding capacity of the flour and stabilizes its structure by giving water (dehydrated) when heated to about 85 0C. In the kneaded bread dough, insoluble but highly water-absorbing (hydrated) gluten forms a semi-continuous phase within the dough by surrounding other elements of the dispersed phase, such as starch particles and air bubbles.

![image|259x194](upload://1doZa8Toy3FklfHWTqRBxrmJdyt.png) 


**GLUTEN-FREE BISCUIT INGREDIENTS AND ADDITIVES;**

• Starch (corn, potato)

• Vegetable oil (palm, soy, cotton, sunflower)

• Candy

• Glucose-Fructose syrup

• Porkatal husk puree 0.9% (glucose syrup, orange husk, orange husk oil, acidity regulator (citric acid), pectin, tocopherol)

• Salt

• Natural orange flavoring

• Bleach (ammonium carbonate)

• Emulsifiers (mono and diacetyl tartaric acid esters of mono and diglycerides of fatty acids, sunflower lecithin)

**Starch:**

Starch is mainly formed by polymerization of α-D-glucose units. Chemically, there are two types of polymers; amylose, a linear polymer; and amylopectin, a branched polymer. In cereal starches, amylose is present in approximately 23% and amylopectin in 77%. Cereal starches contain very low amounts of fat. The starch composition also contains phosphorus and nitrogen.

![image|690x176](upload://4JajS4V29eYmjd8zjkZ1jsR119H.jpeg) 

![image|690x433](upload://sEmrtLaIehUQSW00tgr8q6raKRo.jpeg) 


The changes of starch during heating in the presence of water determine the properties of many foods. Starch is insoluble in water but swells by absorbing water when stored in a high relative humidity or contact with water. The ends in which starch absorbs water are polysaccharide hydroxyl groups. In this case, hydrogen bonds form between the water molecules and the hydroxyl groups. Starch can hold up to 30% of its dry weight in water. The swelling of the granule results in an increase of 5% in volume.
         In gluten-free formulations, the dough has a more fluid structure than wheat flour doughs due to lack of gluten network. Increased viscosity in starchy formulations is due to starch uptake and swelling of water.
         Starch is often found in gluten-free biscuit products as a combination of starch. For example; corn, soy, millet, rice, potato starches are mixed in certain proportions. Gums can also be used with starch."
9687,1,"hey,
is their any legal requirement of fried onion product related to categary name, product description etc according to FDA?"
15110,1,Nemo Money Loan App Customer Care Number⭐ (>>>) 9120509022 (>>) 832-8674-351 call me h
15109,1,Nemo Money Loan App Customer Care Number⭐ (>>>) 9120509022 (>>) 832-8674-351 call me g
13763,1,Does anyone know how to increase shelf life in Chicken or chicken based??
908,1,This category contains photos related with food science and technology.
4610,1,"Pandemic like COVID19 is test for leader along all segment in world. Industry are suffering under economics pressure and social pressure. On one hand , industry has pressure to get customer or clients on board for getting influx of revenue and investment while on other hand, they are being tested for being confident among their employee which have reputation in market also. Although economic stimulus has been started by many federal government but  this will take time to get train back on track. 

What is your suggestion on getting businesses back in business in your country and area?"
13765,1,"Hi Guys, 

What is the optimum PH level of Non-dairy whipping cream.

1) Raw cream
2) After processed i.e., whipping cream.

Thank you"
12486,1,"Hi everyone? I Would like to ask if plastic cellophane bags are suitable for ground coffee packaging in terms of hygienic, organoleptic properties and temper proof."
11858,1,"Hello, fellow food Technologist and scientists.
I am working on strawberry instant favoured powder drink, but I am having difficulty with the dilution. In what percentage can I dilute the powder products to water. Thanks"
12934,1,"Spirulina is a popular supplement and ingredient made from blue-green algae. Spirulina is rich in a range of vitamins and minerals essential for maintaining a healthy
immune system, like vitamins E, C, and B6. Research finds that spirulina also boosts the production of white blood cells and antibodies that fight viruses and bacteria in your body. Spirulina is an organism that grows in both fresh and salt water. It is a type of cyanobacteria, which is a family of single-celled
microbes that are often referred to as blue-green algae.
Just like plants, cyanobacteria can produce energy from sunlight via a process called photosynthesis.
Key Players-
Doisy & Dam
Vosges Haut Chocolate
The Date Place Cafe
Heart of Shasta
Zeoes Biotech
Biotein Naturals Spirulina
Tricous
Orange Chocolat
Reviver Particles
Shreshta Agro Farms
Pisces Universal
Shariff Bio-Industries
 Spirulina tastes like the sea and has a green, earthy, and sometimes sulfuric or fishy edge. Spirulina has this odd taste and smell is because it grows exclusively in the water environment. Thus, it's grown in freshwater lakes,rivers, and ponds. Spirulina appears safe, even at high doses. However, it can be contaminated with other substances that can be toxic. It is important to buy a reputable brand of spirulina. If you are pregnant or breastfeeding, talk to your doctor before taking spirulina."
15115,1,Tap Money Loan App CUSTOMER care helpline Number___⭐…+91⟩ 8056441170 (≤+≥)9038279732!/℅) call meTap Money Loan App CUSTOMER care helpline Number___⭐…+91⟩ 8056441170 (≤+≥)9038279732!/℅) call me
13821,1,"Hello professionals, could someone willingly assist me with any related SOPs for cleaning and sanitation in Meat processing plant. As well, any sample HACCP Plan if available would be appreciated. Thanks
Regards
Odero"
2485,1,The most of illnesses are caused by foods not conserving in the adequate temperature
600,1,"### Abstract

Honey is a natural source of food with countless health benefits. This study was to investigate the quality of honey from well-known honey extraction modes in the Brong Ahafo Region of Ghana. 24 honey samples were taken from bee farms in two districts in the region and subjected to physicochemical and microbiology analysis. Moisture content of the honeys, their pH, water insoluble solids, and sugar were determined. 

<script async src=""https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js?client=ca-pub-7453434486769551""
     crossorigin=""anonymous""></script>
<ins class=""adsbygoogle""
     style=""display:inline-block;width:400px;height:160px""
     data-ad-client=""ca-pub-7453434486769551""
     data-ad-slot=""4153184849""></ins>
<script>
     (adsbygoogle = window.adsbygoogle || []).push({});
</script>

ISO/IEC 17025, ISO 16140-1: 2016 methods of microbial assays were done to determine the presence of aerobes, coliforms, E.coli and fungi. Statistical analysis was carried out using the GraphPad Prism 5. The results indicated that moisture content of the honeys ranged from 14.46%-22.31%. The pH values were within the acidity range (4.1-4.3), whiles water insoluble solids ranged from 0.56% to 8.50%; sucrose level ranged from 2.64%-3.12%, but the pressed honey had the highest glucose+fructose (90%). There was significant differences (p<0.05) in the microbial quality of the honeys from the two districts, and under the different treatments. Cold extracted honeys recorded the highest bacterial count of 4.614 × 103 cfu/g, honey from pressed method had the least count of 3.30 × 102 cfu/g. Food pathogens were not detected. Aerobes were within safe limits; hence, these honeys were classified as safe for consumption. The results indicated that the best mode of honey extraction was by honey press. All the detected counts fell within the acceptable limits. The study concluded that generally, honey produced locally is safe for consumption.

Read full article:

[assessment-of-honey-quality-in-ghana-a-pilot-study-of-honeys-produced-indrobo-and-berekum.pdf (752.0 KB)|attachment](upload://qKXjg92jSPsVx95WKIrWhdQIhX1.pdf) 


> Citation: Adjaloo MK, Asare CY, Appaw W, Boahene O (2017) Assessment of Honey Quality in Ghana: A Pilot Study of Honeys Produced in Drobo and Berekum. J Food Microbiol Saf Hyg 2: 123. Doi: [10.4172/2476-2059.1000123](https://www.omicsonline.org/open-access/assessment-of-honey-quality-in-ghana-a-pilot-study-of-honeys-produced-indrobo-and-berekum-2476-2059-1000123.php?aid=91245)
> 
> Copyright: © 2017 Adjaloo MK, et al. This is an open-access article distributed under the terms of the [Creative Commons Attribution License](https://creativecommons.org/licenses/by/4.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited."
14485,1,"How to test for Aunthenticity of I+G and MSG apart from sensory test , we are having some fake nowadays here in my local area."
537,1,what are the visual control standards you can include for a bread company
14102,1,Hello we want to produce potatoes chips with batch producing after frying we have a lot oil in product how we can reduce of oil in chips
11511,1,"Hi, my name is David. I'm a Food Scientist just like you who's willing to connect with Food Scientist on a professional and social level. Saw your post about a WhatsApp group and I'm thinking of opening one where I can get other Food Scientist to discuss research, trends in Food Science and probably collaborate on publishing papers.
What are your thoughts, hit me up when you see this."
13116,1,Past here job opportunities
11152,1,"Hi Marce

I am also looking for freeze drying techniques for my product. It would be great if we share information on this. 

We can connect on LinkedIn as well.

Thanks

Rupa S"
11635,1,Low fat Whip topping cream (below 10 % fat) is not properly stable after whipping can we increase it.
11900,1,How can I tackle issues of brownish discoloration on the surface of packaged Greek yogurt?
8155,1,"Hi, I'm teaching yr 12 Foid Studies for the first time next year. The students need to be able identify changes in chemical and/or physical properties that occur when cooking or preparing food. I don't want to teach students the wrong thing, so my question is...does denaturation always occur with coagulation? Or can you have just one occurring on its own??"
14726,1,"Hi everyone! Not sure if this is the right place for my topic, but anyway... I am looking for a recipe for cooked chicken ham, made from breast. The catch is it has to be e free and no allergens. I have tried, but so far I am not satisfied with the result. It doesn't maintain a nice white-pinkish colour and it kinda falls appart after treatment. Any ideas are welcome."
3541,1,"hi everybody!
Nice to be part of this platform. I hope I can be useful in the future. 
My name is Maytham Alameri,   I did a master's in food engineering and technology at Lund University, Sweden. now I am searching for a job. Any suggestions, temples, and examples for how to create a professional Cv?
My main interest is food engineering, process optimization, and development. Also, I am interested in the food quality and management system."
9118,1,"hi,

please show me the post contain your formula. i can edit them. remove formula."
10723,1,How to develop turmeric latte??
11505,1,Hi Roy are you a food consultant? Do you have your own practice?
13245,1,"Hello guys i need your help,
I have been making potato chips for about a year now, my processing goes as follows.
After peeling and slicing of chips, i blanch them, them cool with ice water, dewatering and fast freezing after that packaging.
But i have been experiencing problems after freezing for sometimes the chips get stack together and when thaw they shrink.
Kindly help me with your opinions."
13155,1,"we have new raw material, which is called **Cocoa sugar** according to the supplier. But in the ingredient list, there is no sugar (as saccharose), but there is only glucose and glucose syrup. 
I do not think the name „Sugar“ is correct, when there is no saccharose.

European Union legislation [EU 2011] refers to sugars as 'all monosaccharides and disaccharides present in food, but excludes polyols'.

Our raw material ingredients; Glucose, wheat starch, fat reduced cocoa, vegetable oil, glucose syrup, milk protein

What do you think about this issue? How is sugar defined in legislation?"
15378,1,"Hello!

I’m looking for an alternative to xanthan gum in my water-based sauce (aw around 50%) to increase its viscosity. Currently, due to limitations with my equipment, I find that using xanthan gum initially thickens the sauce effectively, but after 24 hours, I notice it separates and doesn’t stay well-integrated. Could you recommend a stabilizer or thickening agent that would maintain a smooth, homogeneous texture over time?"
4161,1,https://feople.io/t/realization-of-maillard-reaction-as-a-result-of-microwave-heating/999/5[Maillard 1.pdf|attachment](upload://zIWx0QXKLKeqk2QD0MVdObwHRGM.pdf) (622.3 KB)
11968,1,"Hi, I would like to know if contents from the Safety data sheet can be used as the raw material documentation for composition. I write specification documents for raw materials and this is a gray area which will need more scientific input.
Thank you"
5419,1,"Smart Chocolate Centers Machine
<script async src=""https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js?client=ca-pub-7453434486769551""
     crossorigin=""anonymous""></script>
<!-- H1 -->
<ins class=""adsbygoogle""
     style=""display:inline-block;width:300px;height:60px""
     data-ad-client=""ca-pub-7453434486769551""
     data-ad-slot=""6956377930""></ins>
<script>
     (adsbygoogle = window.adsbygoogle || []).push({});
</script>
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/9tEXeTvqMBE"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
4526,1,Kindly refer me the color and chemicals to make silver color or lustre coating on sugar balls. I want to make silver color calls like that of attached pics.
11513,1,looking for help in separation of cream from soya milk
4714,1,How to Extract Colour form nature Source?
635,1,how can we increase shelf life of indian desserts without increasing sugar levels or increasing hardness by cooking more
13809,1,"Hello Friends,

We are manufacturing Pectin Based Gummy Candies, and many times during trails I have faced a change, that the solution becomes more smooth, sticky and losing its jelling property.

I need to know
 why it is happening and how to recover such batch. 

Regards"
1115,1,"

Labne is a fermented dairy product. This product is made by standardization of fat and dry matter and using yoghurt culture. It has a slightly acidic flavor. Its color is milky white and its structure is soft, smooth and creamy. Labne is mainly consumed in Lebanon, Syria, Morocco and Iraq and Middle East countries. 
<script async src=""https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js?client=ca-pub-7453434486769551""
     crossorigin=""anonymous""></script>
<ins class=""adsbygoogle""
     style=""display:inline-block;width:400px;height:200px""
     data-ad-client=""ca-pub-7453434486769551""
     data-ad-slot=""2970334803""></ins>
<script>
     (adsbygoogle = window.adsbygoogle || []).push({});
</script>
Labne has a longer shelf life than yoghurt and is widely consumed. It is generally consumed by spreading on bread and adding olive oil. In one study, 25 different dry matter, 9.08% protein, 11.87% fat, 0.63% ash and 4.23 pH values ​​were determined in labne production using two different methods. In the labne samples produced by ultrafiltration method, they determined between 22.65-23.95% dry matter, 7.80-8.31% protein, 10.59-11.33% fat, 0.67-0.70% ash and 4.17- 4.23 pH values.

Main methods used in industry; to make standardization of dry matter by centrifugation after fermentation in mechanical separation method, using milk powder in reconstitution method and pressure and temperature application in ultrafiltration method. In a study, the traditional method, before and after fermentation ultrafiltration, before and after fermentation obtained by the reverse osmosis methods consistency and microstructures of labne samples examined as a result of the traditional way produced 23.31% dry substance, 9.18% fat, 9.20% protein, 4.16% fat lactose and ash was reported to be 0.79%. 

The choice of starter culture is important to produce quality labne. Different starter cultures are used. The most effective mixture of Streptococcus thermophilus and Lactobacillus delbrueckii spp. bulgaricus. When used as a mixture of coagulation time, it was found to be more effective than using one by one. In a study, labne produced using probiotic Lactobacillus acidophilus culture instead of yoghurt culture as a culture has been turned into a healthier product thanks to probiotic microorganism and it has been found that it does not bring additional cost to production."
973,1,"**What** **are** **the** **important** **points** **for** **the** **companies** **that** **will** **be** **audited** **from** **BRC** **8.0** **version** **?**

First of all, the quality policy should be updated and the item stating that no food counterfeiting is being taken should be added.

The BRC manual should be updated and article 1.1.6 should be evaluated. In this item, define systems where employees can report concerns about product safety, integrity, quality, and regulatory compliance.

Since counterfeiting is one of the most emphasized statements, a table should be created that includes the measures taken against counterfeiting. The risks of counterfeiting in raw materials should be evaluated and their measures defined.

One of the new requirements of version 8 is the food safety culture plan. The food safety culture plan should start from purchasing and include production, quality control, maintenance, storage, shipment, customs, human resources, sales and marketing. In the plan, aim, aim-oriented method, measurement method and measurement frequency should be defined. When creating the plan, when talking about the existing systems in the enterprise, the missing parties should also be evaluated and the things that should be done should be identified and a responsible should be assigned and the target date should be given. Thus, the path will be followed in line with the goal of continuous improvement.

As before every review, a Management Review meeting should be held and these changes in the articles of the meeting should be discussed."
10553,1,How can we fortified chocolate and what ingredients to be used for the fortification. How can we improve quality
13822,1,Kindly take me through on updating and editing my FSTDESK profile. Thanks.
14074,1,"Hello
I am developing a range of vegan nutrition bars and I am using 100% natural dates paste as sweetener. 
Other ingredients I am using are nut butter, pea protein isolate, fructo oligosaccharide, cocoa powder and stevia. 

I am observing that within 2 weeks the dates are turning sour and the bar doesn't taste good. i would appreciate if someone can guide me about how to overcome this issue. 

I am not providing any kind of heat treatment or freezing. the bars are packing in laminated pouch and stored at ambient conditions."
10742,1,"Is there any Technology for processing  of coconut water 
After processing it should be stored in without refrigeration"
7168,1,"A food catering company would like to widen its business in engaging to different industries. The said company still cannot enter the food retail market as it was registered as a caterer. One thing that comes to my mind is that the company may involved in catering the food in the canteen/cafeteria of different industries. Lastly, the products that the company provides are ready-to-eat foods and food items that would last for a maximum of 4-5 days. Would like to know your insights on this matter."
11633,1,I am trying to design a food & water microbial and physio-chem lab in the meat processing industry that I am currently working in. I need advice for a basic setting/plan and the requirement for a lab within our QA and R&D departments.
5441,1,Food chemistry related questions should be in this ctegory.
9823,1,"Hi Everyone,

Does anyone know about any test methods to assess Cheese's stability (in cold condition specifically) ?
Mainly to check the same as incoming inspection.

Regards,
Chaitali"
1241,1,"In today's economic and social conditions, factors such as increasing the number of people working outside the home, changing dietary habits, and less time to prepare meals lead people to ready-to-use or more practical food consumption.

In this sense, increasing the durability of the food, which can be defined as shelf life, preserving its freshness, nutritional value, appearance, color, smell and aroma becomes an expected feature of that food. Therefore, the use of additives, which are one of the methods of food preservation and enrichment, has become technologically obligatory. The use of food additives is very high. The main ones are as follows.

• To maintain the nutritional value of food,

• For the production of special food for people with specific dietary needs,

• To increase food durability and have a longer shelf life,

• To improve the textural properties of food.

• To make the taste and color of food attractive or preserved.

• To prevent unwanted reactions such as oil rancidity (oxidation), to prevent loss of flavor and to protect nutrients.

• Mostly as technological requirement during food processing,

• To prevent the growth of disease-causing microorganisms in food.

• They are used to provide food variety.

Besides the above reasons, there are many more reasons. In particular, food additives become compulsory to be used in today's technological and social conditions. The dosage of additives is important. Proper food additives show an effective result when used in the right proportions.
![food_additives|500x500](upload://6JjsuaypGbxQ7IQyTqVtHnPjyOL.jpeg)"
1346,1,"While thermal processes such as pasteurization and sterilization are commonly used for the inactivation of microorganisms during the production of milk and dairy products, alternative methods have been needed due to nutrient and aroma losses caused by heat treatment, non-enzymatic browning and sensory changes in the products. Non-thermal high pressure (HP), pulsed light (PL), ultraviolet irradiation (UV), supercritical carbon dioxide (SC-CO2) and pulsed electric field (PEF) methods are used to extend the shelf life of milk.

![milk_shelf_life|690x460](upload://vMnHcZJvfvhgqPcdazdoJnD8lJo.jpeg) 


**High** **Pressure** **Method**

This method generally involves the application of pressure between 100 MPa and 1000 MPa, in particular between 100 MPa and 600 MPa, the principle of which is based on the principle of compressing the water surrounding the material. The HP method does not adversely affect the taste of the products and acts to stop the activity of microorganisms. It leads to changes in the physical appearance and texture of the food, while prolonging the shelf life of the food and inactivating the disrupting microorganisms after the application of pressure in the food. Pathogen microorganisms have been reported to affect cell / cell membrane leading to cell death. During application, factors such as pressure, time and temperature can damage microorganisms.

**Pulsed** **Light**

PL application is a non-thermal sterilization method with radiation light which provides antimicrobial effect without damaging the content and surface of the product used. In this method, broad spectrum wavelengths (200–1000 nm) in the UV region close to the infrared region are used. A surface to be sterilized is exposed to at least 1 pulse of light with an energy density of approximately 0.01–50 J / cm2, in which case a wavelength distribution of 170–2600 nm should be used. The duration of the pulses ranges from 1 μs to 0.1 s, with a flash of 1–20 per second. It shows antimicrobial effect on disrupting microorganisms in foods.

**Ultraviolet** **Irradiation**

UV forms a small portion of the electromagnetic spectrum within the range of 100–400 nm. UV-C; It has a lethal effect against microorganisms such as bacteria, viruses, protozoa, yeast, mold and algae. In order to achieve microbial inactivation, food must be exposed to an energy of at least 0.04 J / cm2. UV light causes mutations and cell death by causing cross-linking between thymine and cytosines in the same DNA sequence. Factors such as species, strain, culture determine the degree of UV exposure of microorganisms. The type and structure of food are also effective. UV method has a lethal effect on microorganisms in 3 ways as liquid sterilization, air disinfection and inhibition of microorganism on the surface.

**Super** **Critical** **Carbon** **Dioxide**

If the gases are heated above their critical temperature and pressure is applied, they pass to a fourth phase called supercritical phase. The SC-CO2 method is a method known as the green method, using a critical temperature of 31.1 ° C and a critical pressure of 7.38 MPa. SC-CO2 method; It is an effective method which ensures the preservation of food quality with minimum loss from traditional thermal application methods.

**Pulsed** **Electric** **Field**

PEF method; It is used to inactivate microorganisms which are effective on the physical, chemical and nutritional properties of foods. In this method, the electric field in the range of 12–35 kV / cm is applied to liquid foods with short accents (1–100 μs) and has a fatal effect on microorganisms. Furthermore, in this method, liquid food is preheated (40 ° C) between two electrodes in special PEF chambers and exposed to a high voltage electric field (20–80 kV / cm)."
10565,1,"Which ingredients can add for protein Chiwda? 

which does not contain carbohydrates n should nutritional chiwda."
11700,1,by which ingredient  we can replace titanium dioxide (coating)
1563,1,pl tell wheat milling process
11912,1,"Would you have any suggestions on extending the shelf life of freeze-dried lime slices, which is shortened as a result of browning?"
10569,1,I need to extract of some phytochemicals of leaves with ethanol. What should be the ethanol concentration ?
1768,1,You have any standard/ details related halal in PDF or word files. Please share at anilchaturvedi15@gmail.com or WhatsApp 7088661622
1640,1,How to remove beer sulphur?
13820,1,Topics and questions about chocolate.
10925,1,"Hi, is there a way to prevent or delay crystallization of honey in jars ?"
10572,1,Is there any method to determine the shelflife of a product within 1 or 2 weeks?
452,1,"Dear  Friends,
I am interested in the daily taurine and inositol  norm? What can be the result when it is exceeded?
Thanks you everyone."
10779,1,"Hello friends.
I'm going to write a **survey thesis** for my master's.
I need a research topic, I would be happy if you share your ideas.
Thank you"
7086,1,Name some foods which tested with microgels application?
10928,1,Hi food Technologist
1816,1,"Dear Sir 

Please share the FSSC 22000 internal audit checklist

My email is 

sanjayahir28592@gmail.com"
3505,1,"Helo everyone,
             This is Gopi from chennai,doing final year Food processing technology,This is my end semester,This semester i have the major project,i wish to do the project related with Dairy sectior,plese suggest me some topic related Dairy sectors.

(whether its New Product Development,Analysis of various milk,Increse the shelf life of Milk,).. waiting for your kindest reply..

Thank you."
11388,1,I thought of innovating herbal drink . I thought of doing it with soda (carbon dioxide + water ).Does anybody have an idea wat kind of ingredients can I add for good result .
2815,1,I want a topic On functional food to do research on my last semester in master plzzz reply fast
12093,1,"Hi,

We want to print our brand logo on the biscuits we produce. We want to know the best methods or machines we can get our hands in the market to do on Semi large-scale production. We have seen a few references like the Japanese brand ""Hello Panda"". Any leads or help on this. Ours is a  wire-cut soft biscuit-like a butter biscuit. We produce around 100000 biscuits a day. 

Thank you"
12322,1,"Informative short video about where to find information about EU food labeling rules:

[EU Food Labeling Resources](https://youtu.be/SXTxrMwPw1A)"
305,1,Is there any body can inform us about magnet types that are being used in food industry. What is must?
11503,1,"Need help with product development of frozen waffle that will be ready to eat once toasted.
With an expected shelf life of 3-6months . Having a cold supply chain already delivering ice cream.

Tried few methods not getting the aimed product"
11921,1,How we can control the Acid value of plam oil during the deep frying.
3950,1,"https://feople.io/t/fstdesk-android-app-is-available-now/3948/1

Cingratulations"
7966,1,"Hi @ufukayyildiz. I was wondering if something could be done to integrate a built-in functionality which allows users to save an entire topic with its responses from contributing users in pdf format or other file extensions to allow in-depth analysis of some of the invaluable insights offered here,  apart from the obvious option of copying and pasting the text. The reason being that with the amount of incoming contributions it's not that easy to keep track of one's favorite posts."
2069,1,formation of litchi juice
1497,1,Please guide me for methods of spicing of cashew nuts...for commercial purpose
14592,1,https://feople.io/t/support-this-community-by-sharing-it-with-your-colleagues/10545
11766,1,"Hi Roy

I hope all is well. I am Ashik working as a food technologist in Food Industry.

First of all, I would like to appreciate your contributions to the FST desk. I have seen your post in fst desk regarding the vegetable jelly crystal formulation. I have formulated jelly crystals from kappa-carrageenan with citric acid (trisodium citrate, sugar, flavour and colour). But it forms Cake a few days after packaging.

After mixing, it takes moisture from the atmosphere and becomes moist, and after packing, it loses the absorbed moisture and solidifies.

When I reviewed research articles => what I understood that the relative humidity at which a powder undergoes deliquescence is lowered when two deliquescent solid is present in the mixture

https://doi.org/10.1080/10837450600939057

According to the Study

The fructose and citric acid mixture started deliquescing at a significantly lower RH (around 48%RH)

Than either fructose (RH0 = 62% RH) or

Citric acid alone (RH0 = 75% RH).

Due to this, I have replaced the citric acid with tartaric acid, but the same process happened. Also, I have tried anti-caking agents (silicon dioxide) that also failed.

It would be helpful I could suggest any change in formulation or in the process to prevent the caking problem

**Formula:**

Sugar--88.96%

Carrageenan---3.64%

Citric Acid---3.03%

Potassium Citrate---2.59%

Salt---0.51%

Strawberry Flavor ---- 0.16%

Black Carrot extract---1.08%

Curcumin----0.03%

**Packing material:**

Laminted foil

20 Metalized BOPP + 30 Trans. CCP

**Process:**

Mixing all Ingredients => Temporary Storing in Plastic bags => Packing in Form Fill Seal machine"
3710,1,Can anyone tell me what's the limit of yeast and mould in ready to eat food?
10619,1,Can we use zink gluconate in beverage for fortification?
11536,1,"Hello guys. I'm looking for a possible scientific explanation to a differential in moisture content of malted grains.
So the grains labeled A, B and C were steeped in water at the same time. But during kilning, the length of time for which they were kept in the dehydrator was different.
Sample A was kilned for 24hrs
Sample B was kilned for 36hrs
Sample C was kilned for 48hrs.
Now the moisture content on the other hand was highest for the 48hrs(16.87%) sample, then lower for the 36hrs(10.55%) then the lowest is the 24hrs(10.55%) sample.
Is there any explanation for this?"
13854,1,"Hello dear friends, do you know of a source that explains the production of wafers in detail?"
11206,1,"Hi dears, 
I wanted to ask about EU regulation for maternity support claim (pre-natal & post-natal). 
If a maternity milk is intended to be launched, Please advise on needed vitamins, minerals and RDA for each.
Thanks a million!"
11727,1,Technical sales job after B.tech food technology is it a good option please suggest.
3815,1,"hi Angela,

I am not sure if this message was meant for me: Hi by any chance are u a PHD graduate""?

YES, i am. Let me know which area you are looking for some guidance.

Have a great day"
5113,1,can you share the resource for this?. so i can use it for preparing infographs
12086,1,"Hello,
I started working in a coffee mix factory and would like to know more about coffee mixes and mixers and enquire if anyone has information on where I could obtain credible technical support?

Thanks,
Fitzy"
